GeneID,Module_orig,Module_EM
221656,112,1
7913,112,1
255488,112,1
154141,112,1
1871,112,1
54901,112,1
6659,112,1
57380,112,1
7915,112,1
51567,112,1
55856,112,1
81688,112,1
101928603,112,1
9750,112,1
105374981,112,1
102724765,112,1
8418,112,1
10475,112,1
3006,248,3
3077,112,1
8347,112,1
8334,112,1
3017,112,1
8360,293,18
8351,112,1
3013,112,1
8343,112,1
8367,112,1
8339,354,13
3012,418,18
8353,374,18
8345,112,1
105374985,112,1
8365,112,1
11118,112,1
10385,112,1
11119,112,1
10384,112,1
11120,112,1
493812,112,1
100189227,112,1
10473,112,1
29777,112,1
79692,112,1
100189157,112,1
8970,112,1
8969,112,1
85236,112,1
7738,112,1
100131289,112,1
8357,112,1
8363,112,1
8362,112,1
8330,112,1
8348,281,9
100129195,112,1
80345,112,1
7745,112,1
7746,112,1
387032,112,1
7741,112,1
80317,112,1
5987,112,1
2550,112,1
346171,112,1
3134,112,1
285830,112,1
3135,130,3
3136,112,1
3105,112,1
3137,201,6
30834,112,1
6992,112,1
7726,112,1
3139,149,14
414777,112,1
56658,112,1
202658,112,1
79897,112,1
3133,112,1
2794,112,1
80742,112,1
23,112,1
5514,112,1
28973,112,1
79969,112,1
221545,112,1
8449,112,1
170954,112,1
11270,112,1
9656,112,1
106478956,112,1
203068,112,1
10211,112,1
105379695,112,1
8870,112,1
401247,112,1
780,112,1
2968,112,1
57176,112,1
54535,112,1
6941,112,1
253018,112,1
3107,112,1
3106,112,1
102465537,219,6
101929072,112,1
100507436,112,1
10866,112,1
352961,112,1
102725068,112,1
4277,112,1
100532737,112,1
7919,112,1
692233,112,1
692199,112,1
4795,112,1
100287329,112,1
4049,112,1
7124,112,1
4050,112,1
7940,112,1
259197,112,1
199,112,1
7916,112,1
102466745,112,1
7917,112,1
55937,112,1
57827,112,1
7918,112,1
1460,112,1
58496,112,1
80741,112,1
105375019,112,1
7920,112,1
105375018,112,1
110599563,234,18
259215,272,13
79136,213,13
80739,186,16
23564,112,1
1192,112,1
100532732,112,1
4439,112,1
401251,112,1
7407,112,1
57819,112,1
3305,112,1
3303,112,1
3304,112,1
50854,112,1
26801,112,1
26797,112,1
4758,112,1
10919,112,1
107986588,112,1
717,50,5
7936,112,1
6499,112,1
1797,112,1
8859,112,1
720,112,1
721,112,1
1388,112,1
63943,112,1
9374,112,1
100532746,112,1
80864,112,1
10554,112,1
102466190,112,1
6048,112,1
102465500,112,1
177,112,1
5089,112,1
63940,112,1
3122,112,1
3127,112,1
3128,112,1
3123,112,1
107986589,112,1
3117,112,1
3119,112,1
106480429,112,1
3118,274,14
3120,112,1
3112,112,1
6891,112,1
5696,112,1
100507463,112,1
6890,73,7
5698,90,2
100294145,112,1
3109,112,1
3108,112,1
6046,112,1
3111,112,1
3113,112,1
3115,112,1
3116,446,0
6257,112,1
7922,112,1
7923,112,1
6015,112,1
414765,112,1
6293,112,1
6222,112,1
8705,112,1
9277,112,1
10471,112,1
102465501,112,1
5863,112,1
6892,112,1
9278,112,1
1616,112,1
5252,112,1
51596,112,1
8831,112,1
100847012,112,1
221504,112,1
578,112,1
3710,112,1
84300,112,1
100500873,112,1
221496,112,1
3159,112,1
102465502,112,1
221491,112,1
11165,112,1
100529239,112,1
6204,112,1
29993,112,1
64771,112,1
101929243,112,1
6631,112,1
54887,112,1
6882,112,1
23294,112,1
7629,112,1
50619,112,1
5467,112,1
2178,112,1
4736,112,1
102465668,112,1
2289,112,1
6732,112,1
116369,112,1
105375035,112,1
105375034,112,1
1432,112,1
5603,112,1
27154,112,1
105375036,112,1
285848,112,1
51513,15,8
105375037,3,4
222658,112,1
11329,112,1
6428,112,1
101154753,16,4
1026,112,1
401258,112,1
57699,112,1
221477,112,1
51645,112,1
221476,112,1
23787,112,1
221472,112,1
5292,112,1
55633,112,1
9025,112,1
107986531,112,1
23070,112,1
154467,112,1
100505530,112,1
266727,299,9
60685,112,1
114781,112,1
2739,112,1
55776,112,1
222643,112,1
221443,112,1
4800,112,1
221442,112,1
340205,404,16
105375056,112,1
79865,112,1
340206,284,0
285852,280,0
221438,355,0
54210,112,1
116113,112,1
7942,112,1
113218489,164,0
10817,112,1
29964,112,1
100188893,112,1
25862,112,1
9477,112,1
705,112,1
896,112,1
105375059,112,1
129685,112,1
2979,112,1
55173,112,1
55809,112,1
23304,112,1
6903,112,1
23506,112,1
401261,112,1
285855,112,1
441150,112,1
171558,165,13
10695,112,1
107080644,112,1
27232,112,1
5190,112,1
4201,112,1
5528,112,1
116138,112,1
88745,112,1
9820,112,1
51069,112,1
89953,112,1
112267958,112,1
6722,112,1
23113,112,1
10591,112,1
401262,112,1
24149,112,1
89845,112,1
107986597,112,1
93643,112,1
25844,112,1
9533,112,1
57510,112,1
5429,112,1
54676,112,1
9587,112,1
221421,112,1
55168,112,1
7422,112,1
64928,112,1
55362,112,1
107986599,112,1
2030,112,1
3326,112,1
347734,112,1
100616124,112,1
4794,112,1
57505,112,1
988,112,1
860,112,1
22875,112,1
7941,112,1
23607,112,1
4594,112,1
10321,244,9
4172,112,1
85315,112,1
9697,112,1
28978,112,1
125050,112,1
22858,112,1
26268,112,1
60481,112,1
100847075,112,1
2729,112,1
26036,112,1
106660612,112,1
7803,112,1
23469,112,1
112935969,112,1
441155,112,1
55788,112,1
135154,112,1
60682,112,1
135152,112,1
79627,112,1
115004,112,1
25821,112,1
1915,112,1
26503,112,1
1347,112,1
55754,112,1
26054,112,1
55023,112,1
9324,112,1
83699,112,1
55603,112,1
25998,112,1
23033,112,1
5238,112,1
51167,112,1
22832,112,1
4907,112,1
57231,112,1
10492,112,1
387066,112,1
26799,112,1
692088,112,1
23036,112,1
10559,112,1
57038,112,1
23595,112,1
55122,112,1
105377884,112,1
8732,112,1
10957,112,1
51465,112,1
58528,112,1
105377887,112,1
57226,112,1
23195,112,1
9994,112,1
60468,112,1
6885,112,1
79694,112,1
23376,112,1
29078,112,1
26235,112,1
25957,112,1
101927365,112,1
892,112,1
10973,112,1
5550,112,1
639,112,1
9474,112,1
202,112,1
84816,112,1
55278,112,1
100133941,112,1
51250,112,1
57107,112,1
256380,112,1
11231,112,1
28962,112,1
8724,112,1
2309,112,1
27244,112,1
8763,112,1
6610,112,1
64780,112,1
9841,112,1
9896,112,1
51362,112,1
23097,112,1
262,112,1
112495,112,1
84154,112,1
5980,112,1
10758,112,1
2534,112,1
105377945,112,1
102724646,112,1
51175,112,1
4082,112,1
3066,112,1
221294,112,1
23270,112,1
29940,112,1
7259,112,1
441168,20,8
51389,112,1
221302,112,1
57120,112,1
116150,112,1
387119,112,1
254394,112,1
25842,112,1
4121,112,1
3298,112,1
57515,112,1
10924,112,1
51020,112,1
135112,112,1
135114,112,1
81847,112,1
55862,112,1
387357,112,1
93663,112,1
84456,112,1
154075,112,1
2037,112,1
383,112,1
9439,112,1
8417,112,1
8876,112,1
55350,112,1
8875,112,1
116843,112,1
6206,112,1
594837,112,1
594838,112,1
594839,112,1
9519,112,1
6446,112,1
107986646,112,1
10767,112,1
9774,112,1
4217,112,1
101928429,112,1
3459,112,1
7128,112,1
105378020,45,4
23593,112,1
441172,112,1
25901,112,1
85021,112,1
58527,112,1
51696,112,1
10370,112,1
51534,112,1
3097,112,1
134637,112,1
8504,112,1
2519,112,1
9749,112,1
84946,112,1
5325,112,1
83443,112,1
8676,112,1
100189313,394,9
7402,112,1
10981,112,1
134957,112,1
23118,112,1
340152,112,1
85313,112,1
116254,112,1
645958,112,1
11104,112,1
9113,112,1
348995,112,1
5110,112,1
57621,112,1
55005,112,1
79624,112,1
23345,112,1
26271,112,1
54516,112,1
26034,112,1
22828,112,1
51106,112,1
57492,112,1
729515,112,1
51429,112,1
8871,112,1
84947,112,1
56995,112,1
57583,112,1
102465694,112,1
6993,112,1
94120,112,1
100500851,112,1
7430,112,1
101409257,112,1
83861,112,1
105378083,112,1
117289,112,1
6648,112,1
9589,112,1
39,112,1
6950,112,1
677812,112,1
29074,112,1
3482,112,1
729603,112,1
6580,112,1
80350,112,1
4216,112,1
56895,112,1
9444,112,1
107986668,112,1
113402,112,1
51660,112,1
6196,112,1
8635,112,1
105378120,112,1
11116,112,1
1235,112,1
387263,112,1
55274,112,1
55780,112,1
84498,112,1
5689,112,1
6908,112,1
5134,112,1
105375112,112,1
107986751,112,1
100507642,112,1
56975,112,1
5575,112,1
101926963,112,1
54919,112,1
23353,112,1
51608,112,1
11033,112,1
90639,112,1
84310,112,1
442907,112,1
115330,371,16
90637,112,1
26173,112,1
7975,112,1
100128653,112,1
202915,112,1
84262,112,1
114796,112,1
8379,112,1
29960,112,1
4521,112,1
29886,112,1
8662,112,1
55501,112,1
3955,112,1
100616116,112,1
221927,112,1
23288,112,1
80727,112,1
2768,112,1
84433,112,1
221937,112,1
9907,112,1
100616465,112,1
441191,112,1
57786,112,1
645700,112,1
26100,112,1
84629,112,1
80028,112,1
693174,112,1
60,112,1
6624,112,1
54476,112,1
401303,112,1
654231,112,1
51622,112,1
107986694,112,1
5395,112,1
7965,112,1
27102,112,1
84132,112,1
9265,112,1
84792,112,1
5879,112,1
221955,112,1
11014,112,1
55146,112,1
79034,112,1
54753,112,1
100131017,112,1
7559,112,1
441194,112,1
221960,112,1
107986696,112,1
56913,112,1
54468,112,1
6119,112,1
729852,112,1
105379719,366,9
113263,112,1
4697,112,1
9678,112,1
54664,112,1
10124,112,1
57037,112,1
28969,112,1
27075,112,1
196,112,1
23161,112,1
9734,112,1
221830,112,1
6671,112,1
55536,112,1
54543,112,1
55975,112,1
11097,112,1
115416,112,1
29896,112,1
90693,112,1
26031,112,1
54205,112,1
136895,112,1
9603,112,1
3181,112,1
11335,112,1
29887,112,1
105375304,112,1
8935,112,1
100506311,112,1
11112,112,1
8887,112,1
221895,112,1
100128081,112,1
9586,112,1
54504,112,1
1124,112,1
9805,112,1
222166,112,1
105375218,112,1
223082,112,1
222161,112,1
100506516,112,1
10392,112,1
79017,112,1
401320,112,1
2617,112,1
23658,112,1
23080,112,1
100129460,112,1
25948,112,1
441212,112,1
51251,112,1
6100,112,1
23333,112,1
64224,112,1
989,112,1
80820,112,1
313,112,1
100874264,112,1
9844,112,1
100861514,112,1
353345,112,1
51314,112,1
83930,112,1
445347,112,1
6967,112,1
6969,112,1
6972,112,1
6966,112,1
6968,112,1
6970,112,1
6971,112,1
6984,112,1
6983,112,1
6986,112,1
6982,112,1
6981,112,1
100506776,112,1
6979,112,1
6978,112,1
6977,112,1
6976,112,1
6974,112,1
6973,112,1
27072,112,1
5898,112,1
349114,112,1
8621,112,1
136647,112,1
79020,112,1
5683,112,1
64983,112,1
9263,112,1
55744,112,1
644,112,1
100534592,112,1
64951,112,1
55665,112,1
51619,112,1
84820,112,1
285955,112,1
401331,112,1
255031,112,1
28988,112,1
102466985,112,1
5224,112,1
27434,112,1
102465504,112,1
165,112,1
100616346,112,1
5425,112,1
10652,112,1
23386,112,1
54606,112,1
222068,112,1
4967,112,1
83637,112,1
5478,112,1
94239,112,1
5814,112,1
100616393,112,1
64005,112,1
285958,112,1
677798,112,1
102723334,112,1
83605,112,1
9238,112,1
654319,112,1
677796,112,1
677795,112,1
641977,112,1
3486,112,1
64759,112,1
3364,112,1
7378,112,1
10320,112,1
23480,112,1
55915,112,1
81552,112,1
51373,112,1
2631,112,1
908,112,1
25870,112,1
5260,112,1
51142,112,1
728927,112,1
51427,112,1
109504726,112,1
51351,112,1
2086,112,1
643180,112,1
168374,112,1
643253,112,1
154807,112,1
2990,112,1
435,112,1
27297,112,1
8460,243,13
285908,112,1
493754,112,1
154881,112,1
100996437,112,1
27342,112,1
729156,112,1
101929580,112,1
107983971,112,1
644794,112,1
55069,112,1
112268006,112,1
51119,112,1
55253,112,1
5382,112,1
64940,112,1
101929736,112,1
441250,112,1
155370,112,1
9883,112,1
260294,112,1
378108,112,1
100101148,112,1
442578,112,1
100101440,112,1
643862,112,1
100093631,112,1
654816,112,1
55695,112,1
9031,112,1
9275,112,1
26608,112,1
84277,112,1
114049,112,1
6804,112,1
83451,112,1
3984,112,1
7458,112,1
693175,112,1
7462,112,1
5982,112,1
7461,112,1
2969,112,1
101926943,112,1
653361,93,15
84163,112,1
442582,112,1
5383,112,1
729438,112,1
81554,112,1
389524,112,1
654817,82,15
2970,112,1
107986710,112,1
5380,112,1
54441,112,1
541473,112,1
375593,112,1
155400,112,1
100101267,112,1
5387,112,1
3092,112,1
57414,112,1
5447,112,1
83862,112,1
51657,112,1
4191,112,1
3315,112,1
7532,112,1
7784,112,1
113878,112,1
105375355,112,1
100133091,112,1
22932,112,1
441263,112,1
100132832,112,1
100505767,112,1
57639,112,1
10875,112,1
54103,112,1
5782,112,1
100505854,112,1
222194,112,1
85025,112,1
57157,112,1
948,112,1
9988,112,1
79161,112,1
11257,112,1
5243,112,1
55972,112,1
10926,112,1
6717,112,1
102723885,112,1
79689,112,1
85865,112,1
5218,112,1
8321,112,1
7978,112,1
10142,112,1
1595,112,1
889,112,1
54467,112,1
57798,112,1
5189,112,1
84060,112,1
257415,112,1
1021,112,1
54809,112,1
219285,112,1
55610,112,1
2791,112,1
10282,112,1
64921,112,1
5445,112,1
5166,112,1
10165,112,1
57001,112,1
440,112,1
107986827,112,1
389538,112,1
22853,112,1
25851,112,1
25798,112,1
8295,112,1
100500819,112,1
101927550,112,1
57154,112,1
10552,112,1
10095,112,1
11333,112,1
8896,112,1
113219453,112,1
100526740,112,1
26024,112,1
10898,112,1
9551,112,1
285989,112,1
84124,112,1
23660,112,1
221786,112,1
79027,112,1
100289187,112,1
221785,112,1
89122,112,1
7586,112,1
7589,112,1
7551,112,1
10980,112,1
4176,112,1
407014,112,1
407050,112,1
406900,178,13
9179,112,1
6878,112,1
245812,112,1
255374,112,1
389541,112,1
55262,112,1
100616439,112,1
79690,112,1
221914,112,1
10734,112,1
352954,112,1
79037,112,1
107986828,112,1
105375427,112,1
441272,112,1
5379,112,1
101752399,112,1
101735302,112,1
101752334,112,1
102466747,112,1
29990,112,1
29992,112,1
55063,112,1
56257,112,1
221908,112,1
101927632,112,1
402573,112,1
81628,112,1
3268,112,1
100316904,112,1
4034,112,1
101927655,112,1
5118,112,1
64598,112,1
7036,112,1
2783,112,1
64599,112,1
10248,112,1
2050,112,1
56996,112,1
7205,112,1
51593,112,1
402682,112,1
81844,112,1
1174,112,1
8985,112,1
10467,112,1
24146,112,1
51024,112,1
1523,112,1
10603,112,1
729597,112,1
100630923,112,1
100289561,112,1
79706,112,1
100313829,112,1
105375433,112,1
80228,112,1
54784,112,1
222229,112,1
100847073,112,1
100616367,189,18
5439,112,1
100271927,112,1
548644,112,1
107983993,112,1
441273,112,1
10156,112,1
246721,112,1
100134938,112,1
100310812,112,1
100133005,112,1
58160,112,1
83787,112,1
222236,112,1
9512,112,1
27000,112,1
5701,112,1
5001,112,1
55904,112,1
100216546,112,1
100216545,112,1
6733,112,1
54517,112,1
60561,112,1
222255,112,1
6856,112,1
10135,112,1
168455,112,1
5294,112,1
5577,112,1
26959,112,1
10466,112,1
101927974,112,1
79872,112,1
1738,112,1
50640,112,1
168451,112,1
4189,112,1
54674,112,1
9732,112,1
11179,112,1
3475,112,1
286006,112,1
64418,112,1
154743,112,1
401397,112,1
29969,112,1
22797,112,1
26136,112,1
830,112,1
7982,112,1
51691,112,1
54556,112,1
10447,112,1
8976,112,1
25913,112,1
168850,112,1
79571,112,1
381,112,1
105375489,112,1
27044,112,1
64101,112,1
105375494,112,1
55131,112,1
107986845,112,1
3614,112,1
29923,112,1
55798,112,1
101928451,112,1
402483,112,1
813,112,1
9296,112,1
3663,112,1
23534,112,1
340348,112,1
23382,112,1
100287482,112,1
4899,112,1
7328,112,1
51530,112,1
23008,112,1
84928,112,1
26958,112,1
407021,392,9
378805,112,1
4289,112,1
54927,112,1
100500804,112,1
60412,112,1
84912,112,1
231,112,1
669,265,16
78996,112,1
55281,112,1
29062,112,1
4850,112,1
23165,112,1
647087,112,1
767558,112,1
136319,112,1
64764,112,1
8805,112,1
56829,112,1
113218503,112,1
79989,37,4
254048,112,1
51631,112,1
154791,112,1
100996928,112,1
100129148,112,1
28996,112,1
6916,112,1
107986853,112,1
105375532,112,1
64761,112,1
80853,112,1
100134229,112,1
84255,112,1
23608,112,1
90956,112,1
100134713,112,1
4708,112,1
673,112,1
51650,112,1
55750,112,1
57189,112,1
6742,112,1
23601,112,1
8972,112,1
93432,112,1
28621,112,1
28620,112,1
28619,112,1
28617,112,1
28614,112,1
28606,112,1
28616,112,1
28604,112,1
28596,112,1
28603,112,1
28595,112,1
28586,112,1
28585,112,1
28582,112,1
28584,112,1
28581,112,1
28602,112,1
28594,112,1
107986855,112,1
28611,112,1
28601,112,1
28593,112,1
28610,112,1
28592,112,1
28609,112,1
28591,112,1
28589,112,1
28574,112,1
28583,112,1
28580,112,1
28577,112,1
28576,112,1
28575,112,1
28573,112,1
28572,112,1
28569,112,1
28568,112,1
28567,112,1
28566,112,1
28564,112,1
28563,112,1
28562,112,1
28560,112,1
28559,211,14
5644,112,1
28558,112,1
28637,112,1
28635,112,1
28634,112,1
28633,112,1
28632,112,1
28631,112,1
28630,112,1
28639,112,1
28636,112,1
28629,112,1
28628,112,1
28627,112,1
28626,112,1
28625,112,1
28624,112,1
28623,112,1
28622,112,1
28638,112,1
28557,112,1
2051,112,1
135927,112,1
3792,112,1
259286,112,1
373156,112,1
835,112,1
9715,112,1
100507507,112,1
7791,112,1
102465538,112,1
2041,112,1
285966,112,1
653691,112,1
154761,112,1
101928605,112,1
101928492,112,1
401428,112,1
441295,112,1
8454,112,1
2146,112,1
6084,112,1
9601,112,1
136051,112,1
57541,112,1
8427,112,1
7988,112,1
100289678,112,1
155060,112,1
27153,112,1
155061,112,1
100189146,112,1
79970,112,1
100189029,112,1
84626,112,1
168544,112,1
643641,112,1
401431,112,1
155066,112,1
65999,112,1
113763,112,1
29803,112,1
285971,112,1
728743,112,1
285972,112,1
155038,112,1
168537,112,1
55303,112,1
474344,112,1
26157,112,1
100527949,112,1
170575,112,1
55340,112,1
28959,112,1
55365,112,1
26,214,4
4846,112,1
285973,112,1
11194,112,1
9311,112,1
1020,112,1
6522,112,1
10922,112,1
83590,112,1
116988,112,1
114483834,112,1
114483833,112,1
10061,112,1
54480,112,1
768213,112,1
6604,112,1
51667,112,1
349136,112,1
100131176,112,1
6009,112,1
51422,112,1
100505483,112,1
63917,112,1
58508,112,1
100128822,112,1
100132707,112,1
22976,112,1
202781,112,1
3638,112,1
100506302,112,1
155435,112,1
64327,112,1
64434,112,1
9690,112,1
10049,112,1
100506585,112,1
54892,112,1
57488,112,1
157697,112,1
2055,112,1
101927752,112,1
9920,112,1
9172,365,0
55326,112,1
1669,431,11
1667,417,6
728358,416,6
1668,389,6
286042,112,1
157285,112,1
9258,112,1
90459,112,1
79660,112,1
8658,112,1
4482,112,1
54984,112,1
66036,112,1
640,112,1
252969,112,1
105379243,112,1
2222,112,1
1508,112,1
100506990,112,1
91694,112,1
51201,112,1
29883,112,1
137492,112,1
5108,112,1
427,112,1
55790,112,1
55174,112,1
526,112,1
9046,112,1
23039,112,1
2039,112,1
64760,112,1
79873,112,1
80346,112,1
649,112,1
661,112,1
100507071,112,1
5533,112,1
10174,112,1
64236,112,1
541565,112,1
107986876,112,1
57805,112,1
55909,112,1
23221,112,1
8795,112,1
107986929,112,1
254896,112,1
8794,112,1
8793,112,1
8797,112,1
389641,112,1
91782,112,1
105379326,112,1
203069,112,1
4017,112,1
9583,112,1
51312,112,1
4824,411,0
10863,112,1
80005,112,1
2796,112,1
54793,112,1
5520,112,1
665,112,1
1808,112,1
23087,112,1
2185,112,1
102465507,175,9
2053,112,1
1191,364,3
102465508,112,1
55246,112,1
55140,112,1
5368,112,1
55893,112,1
2137,112,1
55756,112,1
79618,112,1
23303,112,1
51669,112,1
23484,112,1
10671,112,1
2961,112,1
2936,112,1
5516,112,1
7486,112,1
84549,112,1
80185,112,1
79845,112,1
80139,112,1
11160,112,1
11212,112,1
25960,112,1
55290,112,1
80223,112,1
1978,112,1
9070,112,1
27257,112,1
9530,112,1
23259,112,1
84513,112,1
54904,112,1
2260,112,1
286140,112,1
6867,112,1
59339,112,1
83877,112,1
8754,112,1
3620,4,8
51125,112,1
137964,112,1
286,336,13
105379392,326,18
7994,112,1
10947,112,1
3551,112,1
5423,112,1
7419,112,1
6575,112,1
114926,112,1
55145,112,1
81790,112,1
84376,112,1
2339,112,1
84197,112,1
138050,112,1
23514,112,1
1052,112,1
5591,112,1
4173,112,1
7336,112,1
115294,112,1
9821,112,1
51606,112,1
6917,112,1
10434,112,1
29088,112,1
96764,112,1
4067,112,1
6224,112,1
26795,112,1
79145,112,1
54928,112,1
137886,112,1
6386,112,1
8439,112,1
9760,112,1
5862,112,1
55636,112,1
100130298,112,1
253943,112,1
55156,112,1
5150,112,1
107986948,112,1
23212,112,1
137872,112,1
4603,112,1
80124,112,1
100533105,112,1
56260,112,1
23678,112,1
641638,112,1
641648,112,1
10987,112,1
79848,112,1
10565,112,1
81796,112,1
10499,112,1
23471,112,1
51110,112,1
9242,112,1
7013,112,1
6129,112,1
27067,112,1
55284,112,1
6921,112,1
54968,112,1
23643,112,1
5828,112,1
5569,112,1
28957,112,1
7163,112,1
55824,112,1
2171,112,1
3612,112,1
79752,112,1
1875,112,1
401466,112,1
759,112,1
760,120,16
11059,112,1
51115,112,1
8895,112,1
8767,112,1
734,112,1
4683,112,1
1666,112,1
169200,112,1
55529,112,1
51633,112,1
286144,112,1
389677,112,1
54704,112,1
25962,112,1
55656,112,1
94241,112,1
79666,112,1
7381,112,1
51001,112,1
9791,112,1
10404,112,1
92140,112,1
55353,112,1
6156,112,1
26775,112,1
10940,112,1
79815,112,1
6788,70,4
105375666,112,1
157680,112,1
1345,112,1
5440,112,1
25897,112,1
157567,112,1
26986,112,1
102466854,112,1
7534,112,1
51123,112,1
83955,112,1
83988,112,1
50484,112,1
101927221,112,1
51366,112,1
7071,112,1
51582,112,1
528,112,1
81034,112,1
25879,112,1
55074,112,1
3646,112,1
9694,112,1
56943,112,1
9166,112,1
7227,112,1
8667,112,1
84294,112,1
5885,112,1
100500914,112,1
90390,112,1
2131,112,1
4856,112,1
6873,112,1
28998,112,1
6641,112,1
22882,112,1
79139,112,1
93594,112,1
84933,112,1
100533106,112,1
11244,112,1
29028,112,1
114907,112,1
157769,112,1
157378,112,1
55039,112,1
11236,112,1
83940,112,1
4715,112,1
9788,112,1
6713,112,1
9897,112,1
10221,112,1
100130231,112,1
157638,112,1
4609,112,1
5820,112,1
100302185,112,1
51571,112,1
100847051,118,9
50807,112,1
23167,112,1
23639,112,1
137835,112,1
51105,112,1
6503,112,1
102466865,112,1
10397,112,1
6482,112,1
83696,112,1
54108,112,1
27161,112,1
5747,112,1
101927963,112,1
22898,112,1
105375785,112,1
57210,112,1
105375787,112,1
101928037,112,1
11156,112,1
203062,112,1
8629,112,1
51337,112,1
137797,341,0
66004,112,1
4061,112,1
286128,112,1
2738,112,1
100507316,112,1
79943,112,1
116447,112,1
114822,112,1
23144,112,1
79792,112,1
100310756,112,1
642475,112,1
93100,112,1
1936,112,1
84948,112,1
65263,112,1
7264,112,1
9831,112,1
286075,112,1
286077,112,1
100616318,112,1
23513,112,1
100126338,112,1
22827,112,1
107986985,112,1
340371,112,1
102466748,276,18
5339,112,1
84875,112,1
2907,73,7
26873,112,1
54512,112,1
102465510,318,9
8733,112,1
1537,112,1
81858,112,1
84232,112,1
51236,112,1
727957,112,1
23246,112,1
642658,112,1
3297,112,1
8694,112,1
102465511,112,1
26233,112,1
79581,112,1
203054,112,1
29894,112,1
100126351,112,1
102466749,112,1
55630,112,1
51160,112,1
4796,112,1
50626,112,1
113218512,347,18
90990,112,1
8928,112,1
84988,112,1
101928953,112,1
113655,112,1
9401,112,1
9684,112,1
441381,112,1
414919,112,1
90987,112,1
6132,112,1
340385,112,1
7553,112,1
28991,112,1
7564,112,1
286101,112,1
65265,112,1
100287596,278,18
100287171,112,1
55871,112,1
81704,112,1
157983,112,1
112268042,112,1
6595,112,1
9933,112,1
403313,112,1
55664,112,1
50808,112,1
10171,112,1
3717,112,1
55848,112,1
29126,30,8
80380,67,4
57589,112,1
79956,112,1
158358,112,1
100616288,112,1
26953,112,1
115426,112,1
23081,112,1
90871,112,1
158219,112,1
6619,112,1
11168,112,1
10670,112,1
54801,112,1
123,112,1
55667,112,1
6194,112,1
4300,112,1
54914,112,1
401494,112,1
55958,112,1
4507,112,1
79886,112,1
9373,112,1
112268043,112,1
107987057,112,1
203228,112,1
48,112,1
23586,112,1
10210,112,1
100129250,112,1
4712,112,1
54840,112,1
3301,112,1
55234,112,1
2683,112,1
101929639,112,1
573,302,3
51510,112,1
4799,112,1
105376018,112,1
360,112,1
65083,112,1
304,112,1
11191,112,1
54926,112,1
55833,112,1
25853,212,6
51271,112,1
347240,112,1
318,112,1
203259,112,1
375704,112,1
138716,112,1
11258,112,1
10280,112,1
2592,112,1
3590,112,1
107987063,112,1
25822,112,1
7415,112,1
2189,112,1
84720,112,1
30968,112,1
80256,112,1
9853,112,1
7016,112,1
971,112,1
27240,112,1
6023,112,1
203260,112,1
84904,112,1
7169,112,1
7094,112,1
102465513,112,1
10488,112,1
57704,112,1
9827,112,1
692094,112,1
84681,112,1
8434,112,1
152007,112,1
1211,112,1
10020,112,1
152006,112,1
5079,112,1
100506710,112,1
84186,112,1
9380,112,1
9925,112,1
64425,112,1
26267,112,1
401505,112,1
158234,112,1
51010,112,1
79269,112,1
92014,112,1
219,112,1
79937,112,1
107986991,112,1
100132352,112,1
644019,112,1
100616184,112,1
103352539,112,1
203274,112,1
100616194,112,1
220869,112,1
107987072,112,1
445571,112,1
169693,112,1
101927015,112,1
116224,112,1
101927069,112,1
2395,112,1
9414,112,1
375743,112,1
23137,112,1
687,112,1
23670,112,1
51104,112,1
100507540,112,1
7763,112,1
216,112,1
301,112,1
140803,112,1
55071,112,1
54981,112,1
26578,112,1
55312,112,1
653162,112,1
2650,112,1
23230,112,1
2776,112,1
84131,112,1
29968,112,1
7091,112,1
7088,112,1
257019,87,4
414328,112,1
29979,112,1
105376114,112,1
55582,112,1
84267,112,1
3190,112,1
407043,112,1
80010,112,1
101927603,112,1
23287,112,1
389765,112,1
60560,112,1
51280,112,1
81689,112,1
79670,112,1
1612,112,1
1514,112,1
23552,112,1
10927,112,1
1903,112,1
1164,112,1
79048,112,1
10507,112,1
10912,270,18
6850,112,1
549,112,1
4783,112,1
10558,112,1
3376,112,1
55035,112,1
64768,112,1
23299,112,1
89846,112,1
101927954,112,1
203328,112,1
84270,112,1
4814,112,1
158293,112,1
23196,112,1
5253,112,1
406888,112,1
158257,112,1
406886,112,1
169841,112,1
84641,112,1
2203,112,1
5727,112,1
375748,112,1
11046,112,1
22927,112,1
195827,112,1
22869,112,1
84278,112,1
23424,112,1
7111,376,13
158427,112,1
4686,112,1
7507,112,1
112268051,112,1
51531,112,1
55363,303,18
10541,112,1
54187,112,1
9830,112,1
7464,112,1
55357,112,1
203286,112,1
79695,112,1
7046,112,1
85365,112,1
10952,112,1
55014,112,1
23071,112,1
27130,112,1
54881,112,1
91283,112,1
54534,112,1
7743,112,1
56254,112,1
25934,112,1
19,112,1
23446,112,1
112268052,112,1
5887,112,1
9314,112,1
8518,112,1
54942,112,1
23731,112,1
445815,112,1
7295,112,1
1902,112,1
23392,112,1
552891,112,1
2790,112,1
7357,112,1
64420,112,1
9991,112,1
84263,112,1
58493,112,1
401548,112,1
107987118,112,1
57864,112,1
100128385,100,4
286333,108,4
1318,112,1
23307,112,1
1317,112,1
246184,112,1
9128,112,1
81932,112,1
210,112,1
54107,112,1
5998,112,1
5004,132,14
5005,112,1
80709,112,1
25861,112,1
9550,112,1
